id,player_name,games,time,position,team_title,league,season,goals_90,xG_90,assists_90,xA_90,shots_90,key_passes_90,yellow_cards_90,red_cards_90,npg_90,npxG_90,xGChain_90,xGBuildup_90,jornada,jornada_num,fecha_descarga,data_source
11822,Fermín López,6,325,M S,Barcelona,La-Liga,2025-2026,0.8307692307692308,0.33885485804997956,0.0,0.26805705153025117,4.153846153846154,1.1076923076923078,0.27692307692307694,0.0,0.8307692307692308,0.33885485804997956,1.1647580541097202,0.7211724723760898,Jornada_10,10,2025-10-30 16:00:57,laliga_all
6441,Ferrán Torres,9,637,F M S,Barcelona,La-Liga,2025-2026,0.565149136577708,0.6558072833663066,0.141287284144427,0.15170488711241836,3.532182103610675,1.2715855572998431,0.141287284144427,0.0,0.565149136577708,0.6558072833663066,1.021681844346003,0.2886654417874113,Jornada_10,10,2025-10-30 16:00:57,laliga_all
7781,Frenkie de Jong,8,646,M S,Barcelona,La-Liga,2025-2026,0.0,0.02498770207628008,0.2786377708978328,0.12017011780856933,0.2786377708978328,1.5325077399380804,0.1393188854489164,0.0,0.0,0.02498770207628008,0.8688226647836504,0.7398851426900727,Jornada_10,10,2025-10-30 16:00:57,laliga_all
9804,Gavi,2,50,S,Barcelona,La-Liga,2025-2026,0.0,0.0,1.8,0.25220236033201215,0.0,5.3999999999999995,0.0,0.0,0.0,0.0,1.0286881774663925,0.8345443367958068,Jornada_10,10,2025-10-30 16:00:57,laliga_all
12821,Gerard Martín,8,391,D S,Barcelona,La-Liga,2025-2026,0.0,0.0037993151989891612,0.0,0.1054434584753821,0.23017902813299235,1.381074168797954,0.23017902813299235,0.0,0.0,0.0037993151989891612,0.793143202838919,0.7052864758845637,Jornada_10,10,2025-10-30 16:00:57,laliga_all
9773,Joan García,6,540,GK,Barcelona,La-Liga,2025-2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3119239409764608,0.3119239409764608,Jornada_10,10,2025-10-30 16:00:57,laliga_all
13748,Jofre Torrents,2,30,S,Barcelona,La-Liga,2025-2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.635550945997238,3.635550945997238,Jornada_10,10,2025-10-30 16:00:57,laliga_all
6433,Jules Koundé,10,653,D S,Barcelona,La-Liga,2025-2026,0.13782542113323124,0.05057041600323745,0.0,0.01862337918321717,0.5513016845329249,0.5513016845329249,0.27565084226646247,0.0,0.13782542113323124,0.05057041600323745,0.7017886699683633,0.6754990311690349,Jornada_10,10,2025-10-30 16:00:57,laliga_all
11527,Lamine Yamal,6,456,M S,Barcelona,La-Liga,2025-2026,0.39473684210526316,0.3741416751750205,0.7894736842105263,0.3706648735035407,5.526315789473684,2.3684210526315788,0.0,0.0,0.19736842105263158,0.22744214554366313,0.8661696760866203,0.5356799409185585,Jornada_10,10,2025-10-30 16:00:57,laliga_all
12820,Marc Bernal,2,9,S,Barcelona,La-Liga,2025-2026,0.0,0.0,10.0,5.099553465843201,0.0,10.0,0.0,0.0,0.0,0.0,5.099553465843201,5.099553465843201,Jornada_10,10,2025-10-30 16:00:57,laliga_all
11151,Marc Casadó,7,313,M S,Barcelona,La-Liga,2025-2026,0.0,0.043667275131272415,0.2875399361022364,0.03720542898002903,1.4376996805111821,1.4376996805111821,0.0,0.0,0.0,0.043667275131272415,1.0579597628630768,1.006517898969757,Jornada_10,10,2025-10-30 16:00:57,laliga_all
556,Marcus Rashford,10,642,M S,Barcelona,La-Liga,2025-2026,0.14018691588785046,0.3194507775897874,0.5607476635514018,0.3566282496691864,4.065420560747663,2.803738317757009,0.14018691588785046,0.0,0.14018691588785046,0.3194507775897874,0.6972914960705371,0.2939646676287194,Jornada_10,10,2025-10-30 16:00:57,laliga_all
12005,Pau Cubarsí,7,615,D,Barcelona,La-Liga,2025-2026,0.0,0.03964341995192736,0.0,0.044969926701813205,0.5853658536585366,0.43902439024390244,0.0,0.0,0.0,0.03964341995192736,0.6821716316952938,0.6821716316952938,Jornada_10,10,2025-10-30 16:00:57,laliga_all
8935,Pedri,10,857,M,Barcelona,La-Liga,2025-2026,0.2100350058343057,0.11812946192981064,0.10501750291715285,0.2750355323457106,1.2602100350058343,2.6254375729288215,0.0,0.10501750291715285,0.2100350058343057,0.11812946192981064,1.0540020273718005,0.8115203985498833,Jornada_10,10,2025-10-30 16:00:57,laliga_all
8026,Raphinha,6,398,F M S,Barcelona,La-Liga,2025-2026,0.6783919597989949,0.5237193076623295,0.45226130653266333,0.40690948582961034,3.6180904522613067,2.7135678391959797,0.45226130653266333,0.0,0.6783919597989949,0.5237193076623295,1.3238466692030728,0.5340579930861391,Jornada_10,10,2025-10-30 16:00:57,laliga_all
227,Robert Lewandowski,7,329,F S,Barcelona,La-Liga,2025-2026,1.094224924012158,1.322105067660381,0.0,0.08579696927751812,4.103343465045593,0.2735562310030395,0.0,0.0,1.094224924012158,1.1187768421818056,1.3917729113601987,0.27299602026272696,Jornada_10,10,2025-10-30 16:00:57,laliga_all
